cve_id,state,days_public,hours_public,public_date,public_date_origin,clock_known,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,refs,source_urls,package,ecosystem,description,state_verified_this_run
CVE-2026-76896,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:ondata/ckan-mcp-server	GHSA-3369-fmrv-vh4j,"{""ghsa-repos"": ""https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-3369-fmrv-vh4j""}",,,ondata/ckan-mcp-server repository advisory GHSA-3369-fmrv-vh4j,true
CVE-2026-76894,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:ondata/ckan-mcp-server	GHSA-vqff-r82h-9crc,"{""ghsa-repos"": ""https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-vqff-r82h-9crc""}",,,ondata/ckan-mcp-server repository advisory GHSA-vqff-r82h-9crc,true
CVE-2026-76811,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:ondata/ckan-mcp-server	GHSA-38f8-m897-jm7w,"{""ghsa-repos"": ""https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-38f8-m897-jm7w""}",,,ondata/ckan-mcp-server repository advisory GHSA-38f8-m897-jm7w,true
CVE-2026-76895,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:ondata/ckan-mcp-server	GHSA-c499-9f77-93m8,"{""ghsa-repos"": ""https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-c499-9f77-93m8""}",,,ondata/ckan-mcp-server repository advisory GHSA-c499-9f77-93m8,true
CVE-2026-76897,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:ondata/ckan-mcp-server	GHSA-v3j5-c4v8-4pjr,"{""ghsa-repos"": ""https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-v3j5-c4v8-4pjr""}",,,ondata/ckan-mcp-server repository advisory GHSA-v3j5-c4v8-4pjr,true
CVE-2026-76813,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:ondata/ckan-mcp-server	GHSA-q5gv-wppg-53fv,"{""ghsa-repos"": ""https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-q5gv-wppg-53fv""}",,,ondata/ckan-mcp-server repository advisory GHSA-q5gv-wppg-53fv,true
CVE-2026-66072,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-48hm-chgv-398r,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-48hm-chgv-398r""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-48hm-chgv-398r,true
CVE-2026-67237,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-2rf7-f6r6-8rwh,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-2rf7-f6r6-8rwh""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-2rf7-f6r6-8rwh,true
CVE-2026-67234,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-q286-p3m9-j69f,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-q286-p3m9-j69f""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-q286-p3m9-j69f,true
CVE-2026-67236,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-88vh-gx85-p36m,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-88vh-gx85-p36m""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-88vh-gx85-p36m,true
CVE-2026-66073,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-6v53-r759-jrvx,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-6v53-r759-jrvx""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-6v53-r759-jrvx,true
CVE-2026-66074,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-rg5q-vcgf-rfh7,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-rg5q-vcgf-rfh7""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-rg5q-vcgf-rfh7,true
CVE-2026-67235,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-q8g2-pc7m-m3jw,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-q8g2-pc7m-m3jw""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-q8g2-pc7m-m3jw,true
CVE-2026-67233,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-7jc3-73v6-rjvc,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-7jc3-73v6-rjvc""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-7jc3-73v6-rjvc,true
CVE-2026-66075,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-g5v3-w5xg-62q2,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-g5v3-w5xg-62q2""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-g5v3-w5xg-62q2,true
CVE-2026-66078,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-j9m2-hw6x-rqr9,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-j9m2-hw6x-rqr9""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-j9m2-hw6x-rqr9,true
CVE-2026-66077,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-rjcf-35r5-xw38,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-rjcf-35r5-xw38""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-rjcf-35r5-xw38,true
CVE-2026-66079,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-c66h-hf5j-8jf9,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-c66h-hf5j-8jf9""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-c66h-hf5j-8jf9,true
CVE-2026-67231,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-cw8c-4m83-9c6w,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-cw8c-4m83-9c6w""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-cw8c-4m83-9c6w,true
CVE-2026-67232,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-gmgx-hhg5-43gr,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-gmgx-hhg5-43gr""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-gmgx-hhg5-43gr,true
CVE-2026-67230,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-7v63-j4gm-p4rh,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-7v63-j4gm-p4rh""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-7v63-j4gm-p4rh,true
CVE-2026-67218,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-34jw-rm7g-hph4,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-34jw-rm7g-hph4""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-34jw-rm7g-hph4,true
CVE-2026-66080,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-wg79-5449-m728,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-wg79-5449-m728""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-wg79-5449-m728,true
CVE-2026-67219,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-m8pg-4x2h-jvgr,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-m8pg-4x2h-jvgr""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-m8pg-4x2h-jvgr,true
CVE-2026-67220,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-r3qr-4h63-mvj2,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-r3qr-4h63-mvj2""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-r3qr-4h63-mvj2,true
CVE-2026-67222,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-85jr-6rr2-j73r,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-85jr-6rr2-j73r""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-85jr-6rr2-j73r,true
CVE-2026-67221,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-x5h5-588r-cv55,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-x5h5-588r-cv55""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-x5h5-588r-cv55,true
CVE-2026-67404,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-37wx-r6q9-6fhj,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-37wx-r6q9-6fhj""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-37wx-r6q9-6fhj,true
CVE-2026-67224,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-h7cq-qrr8-7vgc,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-h7cq-qrr8-7vgc""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-h7cq-qrr8-7vgc,true
CVE-2026-67225,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-c8c4-gvv4-8j3q,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-c8c4-gvv4-8j3q""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-c8c4-gvv4-8j3q,true
CVE-2026-67405,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-9c4f-rxxm-88q3,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-9c4f-rxxm-88q3""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-9c4f-rxxm-88q3,true
CVE-2026-67228,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-73qp-fwh4-2q5g,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-73qp-fwh4-2q5g""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-73qp-fwh4-2q5g,true
CVE-2026-66071,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-89p2-f5cv-x5cg,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-89p2-f5cv-x5cg""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-89p2-f5cv-x5cg,true
CVE-2026-67229,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-ggrw-qm45-hwpv,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-ggrw-qm45-hwpv""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-ggrw-qm45-hwpv,true
CVE-2026-66070,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-p3hp-v9wh-ghm7,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-p3hp-v9wh-ghm7""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-p3hp-v9wh-ghm7,true
CVE-2026-66068,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-9wm4-9m6g-w38x,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-9wm4-9m6g-w38x""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-9wm4-9m6g-w38x,true
CVE-2026-66069,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-fhwq-9rvh-prj2,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-fhwq-9rvh-prj2""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-fhwq-9rvh-prj2,true
CVE-2026-67238,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-x96j-244m-mrr2,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-x96j-244m-mrr2""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-x96j-244m-mrr2,true
CVE-2026-67240,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-59c5-553c-57m2,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-59c5-553c-57m2""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-59c5-553c-57m2,true
CVE-2026-66067,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-hwqx-2gfg-89qf,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-hwqx-2gfg-89qf""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-hwqx-2gfg-89qf,true
CVE-2026-66076,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:rabbitmq/rabbitmq-server	GHSA-j45q-v7g2-82ph,"{""ghsa-repos"": ""https://github.com/rabbitmq/rabbitmq-server/security/advisories/GHSA-j45q-v7g2-82ph""}",,,rabbitmq/rabbitmq-server repository advisory GHSA-j45q-v7g2-82ph,true
CVE-2026-62260,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:samtools/htslib	GHSA-rjqv-xg3q-g423,"{""ghsa-repos"": ""https://github.com/samtools/htslib/security/advisories/GHSA-rjqv-xg3q-g423""}",,,samtools/htslib repository advisory GHSA-rjqv-xg3q-g423,true
CVE-2026-62259,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:samtools/htslib	GHSA-hg3g-v57p-459q,"{""ghsa-repos"": ""https://github.com/samtools/htslib/security/advisories/GHSA-hg3g-v57p-459q""}",,,samtools/htslib repository advisory GHSA-hg3g-v57p-459q,true
CVE-2026-62258,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:samtools/htslib	GHSA-2jx2-wm7f-rv9m,"{""ghsa-repos"": ""https://github.com/samtools/htslib/security/advisories/GHSA-2jx2-wm7f-rv9m""}",,,samtools/htslib repository advisory GHSA-2jx2-wm7f-rv9m,true
CVE-2026-62257,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:samtools/htslib	GHSA-6q7c-m967-9v37,"{""ghsa-repos"": ""https://github.com/samtools/htslib/security/advisories/GHSA-6q7c-m967-9v37""}",,,samtools/htslib repository advisory GHSA-6q7c-m967-9v37,true
CVE-2026-62256,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:samtools/htslib	GHSA-4hjq-r829-8c8v,"{""ghsa-repos"": ""https://github.com/samtools/htslib/security/advisories/GHSA-4hjq-r829-8c8v""}",,,samtools/htslib repository advisory GHSA-4hjq-r829-8c8v,true
CVE-2026-62255,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:samtools/htslib	GHSA-28r7-prwc-hf5c,"{""ghsa-repos"": ""https://github.com/samtools/htslib/security/advisories/GHSA-28r7-prwc-hf5c""}",,,samtools/htslib repository advisory GHSA-28r7-prwc-hf5c,true
CVE-2026-63390,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:samtools/htslib	GHSA-2wm6-8hgm-7g92,"{""ghsa-repos"": ""https://github.com/samtools/htslib/security/advisories/GHSA-2wm6-8hgm-7g92""}",,,samtools/htslib repository advisory GHSA-2wm6-8hgm-7g92,true
CVE-2026-76806,RESERVED,56,1344,2026-07-09,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-09,56,ghsa-repos,1,ghsa-repos:solidtime-io/solidtime	GHSA-cj49-589g-wp6j,"{""ghsa-repos"": ""https://github.com/solidtime-io/solidtime/security/advisories/GHSA-cj49-589g-wp6j""}",,,solidtime-io/solidtime repository advisory GHSA-cj49-589g-wp6j,true
CVE-2026-52054,RESERVED,55,1320,2026-07-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-10,55,"debian,ghsa-repos",2,debian:mongoose;ghsa-repos:cesanta/mongoose	GHSA-w626-q3p2-8762,"{""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-52054"", ""ghsa-repos"": ""https://github.com/cesanta/mongoose/security/advisories/GHSA-w626-q3p2-8762""}",mongoose,,cesanta/mongoose repository advisory GHSA-w626-q3p2-8762,true
CVE-2026-54072,RESERVED,55,1320,2026-07-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-10,55,"ghsa,osv",2,ghsa:GHSA-h29v-hj44-q8cv;osv:Go:github.com/authorizerdev/authorizer,"{""ghsa"": ""https://github.com/advisories/GHSA-h29v-hj44-q8cv"", ""osv"": ""https://osv.dev/list?q=CVE-2026-54072""}",github.com/authorizerdev/authorizer,Go,Authorizer: Unvalidated redirect_uri in /authorize leaks OAuth2 tokens to attacker-controlled URL,true
CVE-2026-49865,RESERVED,55,1320,2026-07-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-10,55,"ghsa,osv",2,ghsa:GHSA-pj8j-p4g4-4vw8;osv:Packagist:kimai/kimai,"{""ghsa"": ""https://github.com/advisories/GHSA-pj8j-p4g4-4vw8"", ""osv"": ""https://osv.dev/list?q=CVE-2026-49865""}",kimai/kimai,Packagist,Kimai has Server-Side Request Forgery in Invoice PDF Rendering via Markdown Image URLs,true
CVE-2026-59956,RESERVED,55,1320,2026-07-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-10,55,ghsa-repos,1,ghsa-repos:AcademySoftwareFoundation/OpenImageIO	GHSA-hjfv-gvxc-qgvh,"{""ghsa-repos"": ""https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-hjfv-gvxc-qgvh""}",,,AcademySoftwareFoundation/OpenImageIO repository advisory GHSA-hjfv-gvxc-qgvh,true
CVE-2026-59181,RESERVED,55,1320,2026-07-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-10,55,ghsa-repos,1,ghsa-repos:AcademySoftwareFoundation/OpenImageIO	GHSA-xh8r-vmqq-56pp,"{""ghsa-repos"": ""https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-xh8r-vmqq-56pp""}",,,AcademySoftwareFoundation/OpenImageIO repository advisory GHSA-xh8r-vmqq-56pp,true
CVE-2026-59156,RESERVED,55,1320,2026-07-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-10,55,ghsa-repos,1,ghsa-repos:AcademySoftwareFoundation/OpenImageIO	GHSA-xvwr-x6ch-v2fq,"{""ghsa-repos"": ""https://github.com/AcademySoftwareFoundation/OpenImageIO/security/advisories/GHSA-xvwr-x6ch-v2fq""}",,,AcademySoftwareFoundation/OpenImageIO repository advisory GHSA-xvwr-x6ch-v2fq,true
CVE-2026-77292,RESERVED,55,1320,2026-07-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-10,55,ghsa-repos,1,ghsa-repos:JanssenProject/jans	GHSA-8gmm-83qv-w67g,"{""ghsa-repos"": ""https://github.com/JanssenProject/jans/security/advisories/GHSA-8gmm-83qv-w67g""}",,,JanssenProject/jans repository advisory GHSA-8gmm-83qv-w67g,true
CVE-2026-77291,RESERVED,55,1320,2026-07-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-10,55,ghsa-repos,1,ghsa-repos:JanssenProject/jans	GHSA-vxgw-mxhf-2m6f,"{""ghsa-repos"": ""https://github.com/JanssenProject/jans/security/advisories/GHSA-vxgw-mxhf-2m6f""}",,,JanssenProject/jans repository advisory GHSA-vxgw-mxhf-2m6f,true
CVE-2026-77290,RESERVED,55,1320,2026-07-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-10,55,ghsa-repos,1,ghsa-repos:JanssenProject/jans	GHSA-9qw4-gwgf-3q27,"{""ghsa-repos"": ""https://github.com/JanssenProject/jans/security/advisories/GHSA-9qw4-gwgf-3q27""}",,,JanssenProject/jans repository advisory GHSA-9qw4-gwgf-3q27,true
CVE-2026-77328,RESERVED,55,1320,2026-07-10,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-10,55,ghsa-repos,1,ghsa-repos:MapServer/MapServer	GHSA-m3xh-ccmh-x8rw,"{""ghsa-repos"": ""https://github.com/MapServer/MapServer/security/advisories/GHSA-m3xh-ccmh-x8rw""}",,,MapServer/MapServer repository advisory GHSA-m3xh-ccmh-x8rw,true
