cve_id,state,days_public,hours_public,public_date,public_date_origin,clock_known,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,refs,source_urls,package,ecosystem,description,state_verified_this_run
CVE-2026-42292,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:EVerest/EVerest	GHSA-6rx6-q6r6-mmj5,"{""ghsa-repos"": ""https://github.com/EVerest/EVerest/security/advisories/GHSA-6rx6-q6r6-mmj5""}",,,EVerest/EVerest repository advisory GHSA-6rx6-q6r6-mmj5,true
CVE-2026-63013,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:NationalSecurityAgency/skills-service	GHSA-67x3-r85f-822r,"{""ghsa-repos"": ""https://github.com/NationalSecurityAgency/skills-service/security/advisories/GHSA-67x3-r85f-822r""}",,,NationalSecurityAgency/skills-service repository advisory GHSA-67x3-r85f-822r,true
CVE-2026-63014,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:NationalSecurityAgency/skills-service	GHSA-p527-vjfp-c43p,"{""ghsa-repos"": ""https://github.com/NationalSecurityAgency/skills-service/security/advisories/GHSA-p527-vjfp-c43p""}",,,NationalSecurityAgency/skills-service repository advisory GHSA-p527-vjfp-c43p,true
CVE-2026-49868,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:RIOT-OS/RIOT	GHSA-p3fx-9qcg-jmcf,"{""ghsa-repos"": ""https://github.com/RIOT-OS/RIOT/security/advisories/GHSA-p3fx-9qcg-jmcf""}",,,RIOT-OS/RIOT repository advisory GHSA-p3fx-9qcg-jmcf,true
CVE-2026-62972,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:bacnet-stack/bacnet-stack	GHSA-9hq3-w3pc-8385,"{""ghsa-repos"": ""https://github.com/bacnet-stack/bacnet-stack/security/advisories/GHSA-9hq3-w3pc-8385""}",,,bacnet-stack/bacnet-stack repository advisory GHSA-9hq3-w3pc-8385,true
CVE-2026-62977,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:bacnet-stack/bacnet-stack	GHSA-mwj7-2v5r-v934,"{""ghsa-repos"": ""https://github.com/bacnet-stack/bacnet-stack/security/advisories/GHSA-mwj7-2v5r-v934""}",,,bacnet-stack/bacnet-stack repository advisory GHSA-mwj7-2v5r-v934,true
CVE-2026-62975,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:bacnet-stack/bacnet-stack	GHSA-cf8g-hp9m-9fvv,"{""ghsa-repos"": ""https://github.com/bacnet-stack/bacnet-stack/security/advisories/GHSA-cf8g-hp9m-9fvv""}",,,bacnet-stack/bacnet-stack repository advisory GHSA-cf8g-hp9m-9fvv,true
CVE-2026-62976,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:bacnet-stack/bacnet-stack	GHSA-32jj-x86x-w98w,"{""ghsa-repos"": ""https://github.com/bacnet-stack/bacnet-stack/security/advisories/GHSA-32jj-x86x-w98w""}",,,bacnet-stack/bacnet-stack repository advisory GHSA-32jj-x86x-w98w,true
CVE-2026-62974,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:bacnet-stack/bacnet-stack	GHSA-2c8x-f46r-8phh,"{""ghsa-repos"": ""https://github.com/bacnet-stack/bacnet-stack/security/advisories/GHSA-2c8x-f46r-8phh""}",,,bacnet-stack/bacnet-stack repository advisory GHSA-2c8x-f46r-8phh,true
CVE-2026-62973,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:bacnet-stack/bacnet-stack	GHSA-3xxw-jfwm-rq9c,"{""ghsa-repos"": ""https://github.com/bacnet-stack/bacnet-stack/security/advisories/GHSA-3xxw-jfwm-rq9c""}",,,bacnet-stack/bacnet-stack repository advisory GHSA-3xxw-jfwm-rq9c,true
CVE-2026-64683,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:cryptomator/hub	GHSA-hq3g-4c59-cgg7,"{""ghsa-repos"": ""https://github.com/cryptomator/hub/security/advisories/GHSA-hq3g-4c59-cgg7""}",,,cryptomator/hub repository advisory GHSA-hq3g-4c59-cgg7,true
CVE-2026-64681,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:cryptomator/hub	GHSA-p94x-9592-5r73,"{""ghsa-repos"": ""https://github.com/cryptomator/hub/security/advisories/GHSA-p94x-9592-5r73""}",,,cryptomator/hub repository advisory GHSA-p94x-9592-5r73,true
CVE-2026-64674,RESERVED,70,1680,2026-07-16,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-16,70,ghsa-repos,1,ghsa-repos:cryptomator/hub	GHSA-99p9-vhhj-2x98,"{""ghsa-repos"": ""https://github.com/cryptomator/hub/security/advisories/GHSA-99p9-vhhj-2x98""}",,,cryptomator/hub repository advisory GHSA-99p9-vhhj-2x98,true
CVE-2026-62321,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-09-11,13,"alpine,debian,ghsa-repos,ubuntu-osv",4,alpine:netatalk;debian:netatalk;ghsa-repos:Netatalk/netatalk	GHSA-42mm-6m68-h9g2;ubuntu-osv:UBUNTU-CVE-2026-62321,"{""alpine"": ""https://security.alpinelinux.org/vuln/CVE-2026-62321"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-62321"", ""ghsa-repos"": ""https://github.com/Netatalk/netatalk/security/advisories/GHSA-42mm-6m68-h9g2"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-62321""}",netatalk,,netatalk,true
CVE-2026-62319,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-09-11,13,"alpine,debian,ghsa-repos,ubuntu-osv",4,alpine:netatalk;debian:netatalk;ghsa-repos:Netatalk/netatalk	GHSA-h2jj-64fr-9grq;ubuntu-osv:UBUNTU-CVE-2026-62319,"{""alpine"": ""https://security.alpinelinux.org/vuln/CVE-2026-62319"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-62319"", ""ghsa-repos"": ""https://github.com/Netatalk/netatalk/security/advisories/GHSA-h2jj-64fr-9grq"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-62319""}",netatalk,,netatalk,true
CVE-2026-62318,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-09-11,13,"alpine,debian,ghsa-repos,ubuntu-osv",4,alpine:netatalk;debian:netatalk;ghsa-repos:Netatalk/netatalk	GHSA-5wp7-47vr-j2mh;ubuntu-osv:UBUNTU-CVE-2026-62318,"{""alpine"": ""https://security.alpinelinux.org/vuln/CVE-2026-62318"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-62318"", ""ghsa-repos"": ""https://github.com/Netatalk/netatalk/security/advisories/GHSA-5wp7-47vr-j2mh"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-62318""}",netatalk,,netatalk,true
CVE-2026-62320,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-09-11,13,"alpine,debian,ghsa-repos,ubuntu-osv",4,alpine:netatalk;debian:netatalk;ghsa-repos:Netatalk/netatalk	GHSA-5gqf-6pmp-7932;ubuntu-osv:UBUNTU-CVE-2026-62320,"{""alpine"": ""https://security.alpinelinux.org/vuln/CVE-2026-62320"", ""debian"": ""https://security-tracker.debian.org/tracker/CVE-2026-62320"", ""ghsa-repos"": ""https://github.com/Netatalk/netatalk/security/advisories/GHSA-5gqf-6pmp-7932"", ""ubuntu-osv"": ""https://ubuntu.com/security/CVE-2026-62320""}",netatalk,,netatalk,true
CVE-2026-55177,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,"ghsa,osv",2,ghsa:GHSA-r95q-fp26-h3hc;osv:npm:@tak-ps/cloudtak,"{""ghsa"": ""https://github.com/advisories/GHSA-r95q-fp26-h3hc"", ""osv"": ""https://osv.dev/list?q=CVE-2026-55177""}",@tak-ps/cloudtak,npm,CloudTAK: Authenticated full-read SSRF in the /api/esri* routes — user-controlled URL fetched with no IP-classification guard,true
CVE-2026-84360,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:0xJacky/nginx-ui	GHSA-vc32-4gwf-77xp,"{""ghsa-repos"": ""https://github.com/0xJacky/nginx-ui/security/advisories/GHSA-vc32-4gwf-77xp""}",,,0xJacky/nginx-ui repository advisory GHSA-vc32-4gwf-77xp,true
CVE-2026-84321,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:0xJacky/nginx-ui	GHSA-wq4w-vwvq-q3x9,"{""ghsa-repos"": ""https://github.com/0xJacky/nginx-ui/security/advisories/GHSA-wq4w-vwvq-q3x9""}",,,0xJacky/nginx-ui repository advisory GHSA-wq4w-vwvq-q3x9,true
CVE-2026-84320,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:0xJacky/nginx-ui	GHSA-jrq7-xrjx-pcfw,"{""ghsa-repos"": ""https://github.com/0xJacky/nginx-ui/security/advisories/GHSA-jrq7-xrjx-pcfw""}",,,0xJacky/nginx-ui repository advisory GHSA-jrq7-xrjx-pcfw,true
CVE-2026-84318,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:0xJacky/nginx-ui	GHSA-9jww-cxg5-rj9m,"{""ghsa-repos"": ""https://github.com/0xJacky/nginx-ui/security/advisories/GHSA-9jww-cxg5-rj9m""}",,,0xJacky/nginx-ui repository advisory GHSA-9jww-cxg5-rj9m,true
CVE-2026-84319,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:0xJacky/nginx-ui	GHSA-5r62-gj48-897x,"{""ghsa-repos"": ""https://github.com/0xJacky/nginx-ui/security/advisories/GHSA-5r62-gj48-897x""}",,,0xJacky/nginx-ui repository advisory GHSA-5r62-gj48-897x,true
CVE-2026-84317,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:0xJacky/nginx-ui	GHSA-76pm-mq2q-9gcr,"{""ghsa-repos"": ""https://github.com/0xJacky/nginx-ui/security/advisories/GHSA-76pm-mq2q-9gcr""}",,,0xJacky/nginx-ui repository advisory GHSA-76pm-mq2q-9gcr,true
CVE-2026-84316,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:0xJacky/nginx-ui	GHSA-cf23-7qxj-xmhr,"{""ghsa-repos"": ""https://github.com/0xJacky/nginx-ui/security/advisories/GHSA-cf23-7qxj-xmhr""}",,,0xJacky/nginx-ui repository advisory GHSA-cf23-7qxj-xmhr,true
CVE-2026-84313,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:0xJacky/nginx-ui	GHSA-gfrc-g87h-7h5w,"{""ghsa-repos"": ""https://github.com/0xJacky/nginx-ui/security/advisories/GHSA-gfrc-g87h-7h5w""}",,,0xJacky/nginx-ui repository advisory GHSA-gfrc-g87h-7h5w,true
CVE-2026-84315,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:0xJacky/nginx-ui	GHSA-5v7c-xpfp-p65m,"{""ghsa-repos"": ""https://github.com/0xJacky/nginx-ui/security/advisories/GHSA-5v7c-xpfp-p65m""}",,,0xJacky/nginx-ui repository advisory GHSA-5v7c-xpfp-p65m,true
CVE-2026-84314,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:0xJacky/nginx-ui	GHSA-2gc7-j998-5xx6,"{""ghsa-repos"": ""https://github.com/0xJacky/nginx-ui/security/advisories/GHSA-2gc7-j998-5xx6""}",,,0xJacky/nginx-ui repository advisory GHSA-2gc7-j998-5xx6,true
CVE-2026-84312,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:0xJacky/nginx-ui	GHSA-44xr-mrhh-qm78,"{""ghsa-repos"": ""https://github.com/0xJacky/nginx-ui/security/advisories/GHSA-44xr-mrhh-qm78""}",,,0xJacky/nginx-ui repository advisory GHSA-44xr-mrhh-qm78,true
CVE-2026-62678,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:cline/kanban	GHSA-33x2-jv8j-4cxv,"{""ghsa-repos"": ""https://github.com/cline/kanban/security/advisories/GHSA-33x2-jv8j-4cxv""}",,,cline/kanban repository advisory GHSA-33x2-jv8j-4cxv,true
CVE-2026-77375,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:drakkan/sftpgo	GHSA-q7pc-356p-hggc,"{""ghsa-repos"": ""https://github.com/drakkan/sftpgo/security/advisories/GHSA-q7pc-356p-hggc""}",,,drakkan/sftpgo repository advisory GHSA-q7pc-356p-hggc,true
CVE-2026-63340,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:eProsima/Fast-DDS	GHSA-wv5q-wgv8-qh6v,"{""ghsa-repos"": ""https://github.com/eProsima/Fast-DDS/security/advisories/GHSA-wv5q-wgv8-qh6v""}",,,eProsima/Fast-DDS repository advisory GHSA-wv5q-wgv8-qh6v,true
CVE-2026-71860,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:kubeflow/hub	GHSA-f85g-49hf-cp5c,"{""ghsa-repos"": ""https://github.com/kubeflow/hub/security/advisories/GHSA-f85g-49hf-cp5c""}",,,kubeflow/hub repository advisory GHSA-f85g-49hf-cp5c,true
CVE-2026-63631,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,ghsa-repos,1,ghsa-repos:kubeflow/hub	GHSA-r7g8-78wq-m666,"{""ghsa-repos"": ""https://github.com/kubeflow/hub/security/advisories/GHSA-r7g8-78wq-m666""}",,,kubeflow/hub repository advisory GHSA-r7g8-78wq-m666,true
CVE-2026-13412,RESERVED,69,1656,2026-07-17,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-17,69,csaf,1,csaf:SUSE Product Security Team	openSUSE-SU-2026:11293-1	https://ftp.suse.com/pub/projects/security/csaf/opensuse-su-2026_11293-1.json,"{""csaf"": ""https://ftp.suse.com/pub/projects/security/csaf/opensuse-su-2026_11293-1.json""}",,,CVE-2026-13412,true
CVE-2026-94466,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:ChurchCRM/CRM	GHSA-5cx4-48mf-h5c3,"{""ghsa-repos"": ""https://github.com/ChurchCRM/CRM/security/advisories/GHSA-5cx4-48mf-h5c3""}",,,ChurchCRM/CRM repository advisory GHSA-5cx4-48mf-h5c3,true
CVE-2026-94468,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:ChurchCRM/CRM	GHSA-5g9h-6xrp-gpqq,"{""ghsa-repos"": ""https://github.com/ChurchCRM/CRM/security/advisories/GHSA-5g9h-6xrp-gpqq""}",,,ChurchCRM/CRM repository advisory GHSA-5g9h-6xrp-gpqq,true
CVE-2026-94469,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:ChurchCRM/CRM	GHSA-369j-c5w2-48m4,"{""ghsa-repos"": ""https://github.com/ChurchCRM/CRM/security/advisories/GHSA-369j-c5w2-48m4""}",,,ChurchCRM/CRM repository advisory GHSA-369j-c5w2-48m4,true
CVE-2026-94465,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:ChurchCRM/CRM	GHSA-jx45-q5vj-h2wm,"{""ghsa-repos"": ""https://github.com/ChurchCRM/CRM/security/advisories/GHSA-jx45-q5vj-h2wm""}",,,ChurchCRM/CRM repository advisory GHSA-jx45-q5vj-h2wm,true
CVE-2026-94467,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:ChurchCRM/CRM	GHSA-mrr9-jxqx-xv62,"{""ghsa-repos"": ""https://github.com/ChurchCRM/CRM/security/advisories/GHSA-mrr9-jxqx-xv62""}",,,ChurchCRM/CRM repository advisory GHSA-mrr9-jxqx-xv62,true
CVE-2026-94464,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:ChurchCRM/CRM	GHSA-jmq9-v75g-63vr,"{""ghsa-repos"": ""https://github.com/ChurchCRM/CRM/security/advisories/GHSA-jmq9-v75g-63vr""}",,,ChurchCRM/CRM repository advisory GHSA-jmq9-v75g-63vr,true
CVE-2026-94463,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:ChurchCRM/CRM	GHSA-frj8-mpcx-44g9,"{""ghsa-repos"": ""https://github.com/ChurchCRM/CRM/security/advisories/GHSA-frj8-mpcx-44g9""}",,,ChurchCRM/CRM repository advisory GHSA-frj8-mpcx-44g9,true
CVE-2026-85990,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:Leantime/leantime	GHSA-54mm-6729-r5wp,"{""ghsa-repos"": ""https://github.com/Leantime/leantime/security/advisories/GHSA-54mm-6729-r5wp""}",,,Leantime/leantime repository advisory GHSA-54mm-6729-r5wp,true
CVE-2026-42322,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:Piwigo/Piwigo	GHSA-7w97-5g4p-xqvv,"{""ghsa-repos"": ""https://github.com/Piwigo/Piwigo/security/advisories/GHSA-7w97-5g4p-xqvv""}",,,Piwigo/Piwigo repository advisory GHSA-7w97-5g4p-xqvv,true
CVE-2026-44642,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:Piwigo/Piwigo	GHSA-6wj3-7fhw-gfpm,"{""ghsa-repos"": ""https://github.com/Piwigo/Piwigo/security/advisories/GHSA-6wj3-7fhw-gfpm""}",,,Piwigo/Piwigo repository advisory GHSA-6wj3-7fhw-gfpm,true
CVE-2026-42324,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:Piwigo/Piwigo	GHSA-jhp4-7f82-8f6q,"{""ghsa-repos"": ""https://github.com/Piwigo/Piwigo/security/advisories/GHSA-jhp4-7f82-8f6q""}",,,Piwigo/Piwigo repository advisory GHSA-jhp4-7f82-8f6q,true
CVE-2026-85750,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:Piwigo/Piwigo	GHSA-j9q6-q52g-g8jw,"{""ghsa-repos"": ""https://github.com/Piwigo/Piwigo/security/advisories/GHSA-j9q6-q52g-g8jw""}",,,Piwigo/Piwigo repository advisory GHSA-j9q6-q52g-g8jw,true
CVE-2026-62262,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:Piwigo/Piwigo	GHSA-hq29-8hhx-5jwc,"{""ghsa-repos"": ""https://github.com/Piwigo/Piwigo/security/advisories/GHSA-hq29-8hhx-5jwc""}",,,Piwigo/Piwigo repository advisory GHSA-hq29-8hhx-5jwc,true
CVE-2026-42323,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:Piwigo/Piwigo	GHSA-7r67-9xhq-7p2c,"{""ghsa-repos"": ""https://github.com/Piwigo/Piwigo/security/advisories/GHSA-7r67-9xhq-7p2c""}",,,Piwigo/Piwigo repository advisory GHSA-7r67-9xhq-7p2c,true
CVE-2026-67532,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:agentfront/frontmcp	GHSA-hvvp-67p3-j379,"{""ghsa-repos"": ""https://github.com/agentfront/frontmcp/security/advisories/GHSA-hvvp-67p3-j379""}",,,agentfront/frontmcp repository advisory GHSA-hvvp-67p3-j379,true
CVE-2026-85727,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:maximmasiutin/TinyWeb	GHSA-56x3-254q-j68q,"{""ghsa-repos"": ""https://github.com/maximmasiutin/TinyWeb/security/advisories/GHSA-56x3-254q-j68q""}",,,maximmasiutin/TinyWeb repository advisory GHSA-56x3-254q-j68q,true
CVE-2026-85728,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:maximmasiutin/TinyWeb	GHSA-wxxh-8845-3c89,"{""ghsa-repos"": ""https://github.com/maximmasiutin/TinyWeb/security/advisories/GHSA-wxxh-8845-3c89""}",,,maximmasiutin/TinyWeb repository advisory GHSA-wxxh-8845-3c89,true
CVE-2026-85729,RESERVED,68,1632,2026-07-18,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-18,68,ghsa-repos,1,ghsa-repos:maximmasiutin/TinyWeb	GHSA-rprm-fpv2-mwwf,"{""ghsa-repos"": ""https://github.com/maximmasiutin/TinyWeb/security/advisories/GHSA-rprm-fpv2-mwwf""}",,,maximmasiutin/TinyWeb repository advisory GHSA-rprm-fpv2-mwwf,true
CVE-2026-86020,RESERVED,67,1608,2026-07-19,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-19,67,ghsa-repos,1,ghsa-repos:Part-DB/Part-DB-server	GHSA-hxw4-frfg-f8jw,"{""ghsa-repos"": ""https://github.com/Part-DB/Part-DB-server/security/advisories/GHSA-hxw4-frfg-f8jw""}",,,Part-DB/Part-DB-server repository advisory GHSA-hxw4-frfg-f8jw,true
CVE-2026-86019,RESERVED,67,1608,2026-07-19,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-19,67,ghsa-repos,1,ghsa-repos:Part-DB/Part-DB-server	GHSA-8fvw-xrgv-jq4w,"{""ghsa-repos"": ""https://github.com/Part-DB/Part-DB-server/security/advisories/GHSA-8fvw-xrgv-jq4w""}",,,Part-DB/Part-DB-server repository advisory GHSA-8fvw-xrgv-jq4w,true
CVE-2026-86018,RESERVED,67,1608,2026-07-19,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-19,67,ghsa-repos,1,ghsa-repos:Part-DB/Part-DB-server	GHSA-2whx-2cx7-qvq6,"{""ghsa-repos"": ""https://github.com/Part-DB/Part-DB-server/security/advisories/GHSA-2whx-2cx7-qvq6""}",,,Part-DB/Part-DB-server repository advisory GHSA-2whx-2cx7-qvq6,true
CVE-2026-59188,RESERVED,67,1608,2026-07-19,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-19,67,ghsa-repos,1,ghsa-repos:Part-DB/Part-DB-server	GHSA-2vhp-c958-m47j,"{""ghsa-repos"": ""https://github.com/Part-DB/Part-DB-server/security/advisories/GHSA-2vhp-c958-m47j""}",,,Part-DB/Part-DB-server repository advisory GHSA-2vhp-c958-m47j,true
CVE-2026-57458,RESERVED,67,1608,2026-07-19,feed,true,4.5.1.6,SHOULD,unmeasurable,unattributed,false,false,false,advisory,2026-07-19,67,ghsa-repos,1,ghsa-repos:go-vikunja/vikunja	GHSA-v3p6-34mc-hj7v,"{""ghsa-repos"": ""https://github.com/go-vikunja/vikunja/security/advisories/GHSA-v3p6-34mc-hj7v""}",,,go-vikunja/vikunja repository advisory GHSA-v3p6-34mc-hj7v,true
