cve_id,state,days_public,hours_public,public_date,clock_known,past_expectation,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,own_feed_date,earliest_other_date,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,indep_sources,single_origin,refs,advisory_url,vendor,package,ecosystem,description,state_verified_this_run
CVE-2026-53602,RESERVED,46,1104,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-09,46,"ghsa,osv",2,1,True,ghsa:GHSA-339v-266x-79xr;osv:Go:github.com/forgekeep/nebula-mesh,https://github.com/advisories/GHSA-339v-266x-79xr,,github.com/forgekeep/nebula-mesh,Go,nebula-mesh: Host revocation is not durable - blocked/offboarded hosts can regain a valid certificate,True
CVE-2026-53760,RESERVED,46,1104,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-09,46,"ghsa,osv",2,1,True,ghsa:GHSA-hm42-q32m-vj4f;osv:Packagist:admidio/admidio,https://github.com/advisories/GHSA-hm42-q32m-vj4f,,admidio/admidio,Packagist,"Admidio: CSRF on Plugin Install, Uninstall, and Update via Unprotected GET Requests",True
CVE-2026-53720,RESERVED,46,1104,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,46,"ghsa,osv",2,1,True,ghsa:GHSA-8f95-v3jq-cj86;osv:PyPI:pymonocypher,https://github.com/advisories/GHSA-8f95-v3jq-cj86,,pymonocypher,PyPI,pymonocypher: Potential heap buffer overflow on nb_blocks in argon2i_32 when provided buffer is too small,True
CVE-2026-50553,RESERVED,46,1104,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-09,46,"ghsa,osv",2,1,True,ghsa:GHSA-rqrh-8wpv-x7hh;osv:Go:github.com/enchant97/note-mark/backend,https://github.com/advisories/GHSA-rqrh-8wpv-x7hh,,github.com/enchant97/note-mark/backend,Go,Note Mark: Path traversal via unsanitized book/note slug in migrate export (sibling of GHSA-g49p),True
CVE-2026-50554,RESERVED,46,1104,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-09,46,"ghsa,osv",2,1,True,ghsa:GHSA-588f-fvcv-xhvf;osv:Go:github.com/enchant97/note-mark/backend,https://github.com/advisories/GHSA-588f-fvcv-xhvf,,github.com/enchant97/note-mark/backend,Go,Note Mark: Unauthenticated disclosure of soft-deleted note metadata via deleted=true on public books,True
CVE-2026-48987,RESERVED,46,1104,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-09,46,"ghsa,osv",2,1,True,ghsa:GHSA-c2f9-4mc8-j656;osv:PyPI:pyload-ng,https://github.com/advisories/GHSA-c2f9-4mc8-j656,,pyload-ng,PyPI,pyLoad: Unbounded Memory Growth Leading to DoS and Potential DDoS in EventManager,True
CVE-2026-48737,RESERVED,46,1104,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-09,46,"ghsa,osv",2,1,True,ghsa:GHSA-m5x5-28jr-gpjj;osv:PyPI:pyload-ng,https://github.com/advisories/GHSA-m5x5-28jr-gpjj,,pyload-ng,PyPI,pyLoad: SSRF guard bypass via IPv6 6to4/NAT64 transition wrappers of internal IPs,True
CVE-2026-3886,RESERVED,45,1080,2026-07-10,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-10,45,"alas,debian",2,2,False,alas:CVE-2026-3886;debian:qemu,https://security-tracker.debian.org/tracker/CVE-2026-3886,Amazon Linux,qemu,,virtio-gpu: fix overflow check when allocating 2d image,True
CVE-2026-54174,RESERVED,45,1080,2026-07-10,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-10,45,"ghsa,osv",2,1,True,ghsa:GHSA-fpg8-7664-jc5q;osv:Go:chainguard.dev/apko,https://github.com/advisories/GHSA-fpg8-7664-jc5q,,chainguard.dev/apko,Go,melange: Incomplete package integrity verification allows data section substitution,True
CVE-2026-54072,RESERVED,45,1080,2026-07-10,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-10,45,"ghsa,osv",2,1,True,ghsa:GHSA-h29v-hj44-q8cv;osv:Go:github.com/authorizerdev/authorizer,https://github.com/advisories/GHSA-h29v-hj44-q8cv,,github.com/authorizerdev/authorizer,Go,Authorizer: Unvalidated redirect_uri in /authorize leaks OAuth2 tokens to attacker-controlled URL,True
CVE-2026-49865,RESERVED,45,1080,2026-07-10,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-10,45,"ghsa,osv",2,1,True,ghsa:GHSA-pj8j-p4g4-4vw8;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-pj8j-p4g4-4vw8,,kimai/kimai,Packagist,Kimai has Server-Side Request Forgery in Invoice PDF Rendering via Markdown Image URLs,True
CVE-2026-73154,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-13,42,"debian,redhat,ubuntu",3,3,False,debian:svxlink;redhat:CVE-2026-73154;ubuntu:CVE-2026-73154,https://access.redhat.com/security/cve/CVE-2026-73154,Red Hat,svxlink,,[GHSA-5g48-xjmf-7p4q: StationData::setData stack overflow],True
CVE-2026-73153,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-13,42,"debian,redhat,ubuntu",3,3,False,debian:svxlink;redhat:CVE-2026-73153;ubuntu:CVE-2026-73153,https://access.redhat.com/security/cve/CVE-2026-73153,Red Hat,svxlink,,[GHSA-624p-cp8x-6hp6: EchoLink RTCP/SDES: out-of-bounds read],True
CVE-2026-73152,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-13,42,"debian,redhat,ubuntu",3,3,False,debian:svxlink;redhat:CVE-2026-73152;ubuntu:CVE-2026-73152,https://access.redhat.com/security/cve/CVE-2026-73152,Red Hat,svxlink,,[GHSA-4g8q-rgxf-fmgf: EchoLink proxy: integer truncation in message length],True
CVE-2026-73151,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-13,42,"debian,redhat,ubuntu",3,3,False,debian:svxlink;redhat:CVE-2026-73151;ubuntu:CVE-2026-73151,https://access.redhat.com/security/cve/CVE-2026-73151,Red Hat,svxlink,,[GHSA-x5r8-rq62-q9cj: remotetrx: unvalidated audio length + exposed transceiver control],True
CVE-2026-73150,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-13,42,"debian,redhat,ubuntu",3,3,False,debian:svxlink;redhat:CVE-2026-73150;ubuntu:CVE-2026-73150,https://access.redhat.com/security/cve/CVE-2026-73150,Red Hat,svxlink,,[GHSA-4f8x-49pf-3x5v: Buffer overflow in APRS message construction],True
CVE-2026-73148,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-13,42,"debian,redhat,ubuntu",3,3,False,debian:svxlink;redhat:CVE-2026-73148;ubuntu:CVE-2026-73148,https://access.redhat.com/security/cve/CVE-2026-73148,Red Hat,svxlink,,[GHSA-6wgq-wg3w-jgvx: svxreflector: use-after-free write via dangling JSON reference],True
CVE-2026-73146,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-13,42,"debian,redhat,ubuntu",3,3,False,debian:svxlink;redhat:CVE-2026-73146;ubuntu:CVE-2026-73146,https://access.redhat.com/security/cve/CVE-2026-73146,Red Hat,svxlink,,[GHSA-r2gm-p682-3mpm: svxreflector: use-after-free via reentrant client deletion],True
CVE-2026-73145,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-13,42,"debian,redhat,ubuntu",3,3,False,debian:svxlink;redhat:CVE-2026-73145;ubuntu:CVE-2026-73145,https://access.redhat.com/security/cve/CVE-2026-73145,Red Hat,svxlink,,[GHSA-58ph-q79f-7x9x: HTTP server: unbounded request accumulation],True
CVE-2026-52820,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-vrr2-g9gh-c3jc;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-vrr2-g9gh-c3jc,,kimai/kimai,Packagist,Kimai: Timesheet PATCH/POST allows assigning to project outside user's team via query_builder OR-bypass,True
CVE-2026-52819,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-4m8q-55qv-9pwp;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-4m8q-55qv-9pwp,,kimai/kimai,Packagist,Kimai: Teamlead authorization bypass in GET /api/timesheets allows reading other users' timesheet records without being teamlead of the target,True
CVE-2026-49992,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-pgcc-vfmc-7cw5;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-pgcc-vfmc-7cw5,,kimai/kimai,Packagist,Kimai: Login CSRF in Default Team Creation Endpoints Allows Unauthorized Team and Permission Structure Changes,True
CVE-2026-47677,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-c67f-gmxw-mj93;osv:Packagist:facturascripts/facturascripts,https://github.com/advisories/GHSA-c67f-gmxw-mj93,,facturascripts/facturascripts,Packagist,FacturaScripts: Account takeover of any 2FA-enabled user,True
CVE-2026-61668,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-vg99-gr89-qhw9;osv:PyPI:dirac,https://github.com/advisories/GHSA-vg99-gr89-qhw9,,dirac,PyPI,DIRAC: Pilot code downloaded over unverified HTTPS connection,True
CVE-2026-61667,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-m4m7-4cw8-62j6;osv:PyPI:dirac,https://github.com/advisories/GHSA-m4m7-4cw8-62j6,,dirac,PyPI,DIRAC is vulnerable to RCE in FileCatalog DatasetManager via SQL injection + eval,True
CVE-2026-55372,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-4chg-4752-w88r;osv:Packagist:nukeviet/nukeviet,https://github.com/advisories/GHSA-4chg-4752-w88r,,nukeviet/nukeviet,Packagist,NukeViet: Pre-authentication SSRF via X-Forwarded-Host,True
CVE-2026-54065,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-c9xg-64p9-f2jj;osv:Packagist:nukeviet/nukeviet,https://github.com/advisories/GHSA-c9xg-64p9-f2jj,,nukeviet/nukeviet,Packagist,NukeViet: Path Traversal to Arbitrary File Deletion in Edit Comment Function,True
CVE-2026-54064,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-465g-4q99-5x86;osv:Packagist:nukeviet/nukeviet,https://github.com/advisories/GHSA-465g-4q99-5x86,,nukeviet/nukeviet,Packagist,NukeViet: Multiple Anti-XSS Filter Bypasses Leading to Stored XSS in News Module,True
CVE-2026-49259,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-w2w5-w2pw-r929;osv:Packagist:nukeviet/nukeviet,https://github.com/advisories/GHSA-w2w5-w2pw-r929,,nukeviet/nukeviet,Packagist,NukeViet: Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),True
CVE-2026-48118,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-mxpf-qgg6-v3ff;osv:Packagist:nukeviet/nukeviet,https://github.com/advisories/GHSA-mxpf-qgg6-v3ff,,nukeviet/nukeviet,Packagist,NukeViet: Unauthenticated Reflected XSS in Comment Module,True
CVE-2026-45579,RESERVED,42,1008,2026-07-13,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-13,42,"ghsa,osv",2,1,True,ghsa:GHSA-9jpv-c7p4-997x;osv:PyPI:dirac,https://github.com/advisories/GHSA-9jpv-c7p4-997x,,dirac,PyPI,DIRAC is vulnerable to RCE in RequestManager due to eval on untrusted input,True
CVE-2026-54446,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-x9vc-9ffq-p3gj;osv:PyPI:netlicensing-mcp,https://github.com/advisories/GHSA-x9vc-9ffq-p3gj,,netlicensing-mcp,PyPI,NetLicensing-MCP: Unauthenticated Use of Server-Side NetLicensing API Key in HTTP Mode,True
CVE-2026-61549,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-qf34-295c-26v8;osv:Go:go.woodpecker-ci.org/woodpecker/v3,https://github.com/advisories/GHSA-qf34-295c-26v8,,go.woodpecker-ci.org/woodpecker/v3,Go,Woodpecker: Privilege escalation via unrestricted serviceAccountName in the Kubernetes backend,True
CVE-2026-61699,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-cm26-5974-52h8;osv:Go:github.com/forgekeep/nebula-mesh,https://github.com/advisories/GHSA-cm26-5974-52h8,,github.com/forgekeep/nebula-mesh,Go,nebula-mesh: Certificate revocation is never enforced at the mesh,True
CVE-2026-55513,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-g4x6-jcvr-9m3g;osv:Go:github.com/forgekeep/nebula-mesh,https://github.com/advisories/GHSA-g4x6-jcvr-9m3g,,github.com/forgekeep/nebula-mesh,Go,nebula-mesh: Web UI host creation ignores configured enrollment token TTL and mints 24-hour bearer enrollment tokens,True
CVE-2026-55512,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-m3cx-mwpg-32jg;osv:Go:github.com/forgekeep/nebula-mesh,https://github.com/advisories/GHSA-m3cx-mwpg-32jg,,github.com/forgekeep/nebula-mesh,Go,nebula-mesh: Unauthenticated OIDC login endpoint allocates unbounded in-memory state entries without rate limiting,True
CVE-2026-54629,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-mf78-3rpf-r784;osv:Go:github.com/julien040/anyquery,https://github.com/advisories/GHSA-mf78-3rpf-r784,,github.com/julien040/anyquery,Go,Anyquery: Local File Read (LFR) via Unrestricted SQLite Virtual Table Modules in Server Mode,True
CVE-2026-53603,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-q4vm-pq3q-8wgq;osv:Go:github.com/forgekeep/nebula-mesh,https://github.com/advisories/GHSA-q4vm-pq3q-8wgq,,github.com/forgekeep/nebula-mesh,Go,nebula-mesh: Operator session tokens stored in plaintext in the database,True
CVE-2026-53604,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-2p2f-px33-4vv5;osv:Go:github.com/forgekeep/nebula-mesh,https://github.com/advisories/GHSA-2p2f-px33-4vv5,,github.com/forgekeep/nebula-mesh,Go,nebula-mesh: CA private key not zeroized on web mobile-bundle error paths,True
CVE-2026-54628,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-hwrq-8wxh-q4xv;osv:Go:github.com/julien040/anyquery,https://github.com/advisories/GHSA-hwrq-8wxh-q4xv,,github.com/julien040/anyquery,Go,Anyquery: Server-Side Request Forgery (SSRF) via Unrestricted SQLite Virtual Table Modules in Server Mode,True
CVE-2026-54087,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-8559-gwj3-q37r;osv:Packagist:easycorp/easyadmin-bundle,https://github.com/advisories/GHSA-8559-gwj3-q37r,,easycorp/easyadmin-bundle,Packagist,EasyAdmin: Stored Cross-Site Scripting (XSS) via uploaded files served inline in FileField and ImageField,True
CVE-2026-50158,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-2c7f-fxww-6w6c;osv:Go:github.com/eat-pray-ai/yutu,https://github.com/advisories/GHSA-2c7f-fxww-6w6c,,github.com/eat-pray-ai/yutu,Go,yutu: Arbitrary File Write via MCP `caption-download` Tool,True
CVE-2026-50157,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-ffq7-hh2j-r24p;osv:Packagist:auth0/symfony,https://github.com/advisories/GHSA-ffq7-hh2j-r24p,,auth0/symfony,Packagist,Auth0 Symfony SDK Accepted Bearer Tokens via URL Query Parameter,True
CVE-2026-50006,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-xrcf-6jh3-ggvx;osv:Go:github.com/julien040/anyquery,https://github.com/advisories/GHSA-xrcf-6jh3-ggvx,,github.com/julien040/anyquery,Go,Anyquery: Arbitrary File Write (AFW) which could lead to Remote Code Execution (RCE) via Unrestricted ATTACH DATABASE in Server Mode,True
CVE-2026-50125,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-qw5r-ppcg-f8rj;osv:Go:github.com/StacklokLabs/mkp,https://github.com/advisories/GHSA-qw5r-ppcg-f8rj,,github.com/StacklokLabs/mkp,Go,MKP: Unbounded Pod Log Read via Attacker-Controlled `limitBytes`/`tailLines` Causes Memory Exhaustion,True
CVE-2026-50018,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-42j2-w334-qxw7;osv:Go:github.com/SpectoLabs/hoverfly,https://github.com/advisories/GHSA-42j2-w334-qxw7,,github.com/SpectoLabs/hoverfly,Go,Hoverfly: Denial of Service via Goroutine Leak in Remote Post-Serve Actions,True
CVE-2026-50013,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-qrh4-p6v4-mrfg;osv:Go:github.com/SpectoLabs/hoverfly,https://github.com/advisories/GHSA-qrh4-p6v4-mrfg,,github.com/SpectoLabs/hoverfly,Go,Hoverfly: Process Crash via Concurrent Map Write Race Condition in Diff Mode,True
CVE-2026-45710,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-3x7p-v8hj-xh5m;osv:Packagist:facturascripts/facturascripts,https://github.com/advisories/GHSA-3x7p-v8hj-xh5m,,facturascripts/facturascripts,Packagist,FacturaScripts: Stored XSS in WidgetVariante and WidgetSubcuenta modal lists via HTML-attribute decoding of `Tools::noHtml`-escaped quotes inside `onclick=`,True
CVE-2026-45263,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-2p5x-4jr6-x5jg;osv:Packagist:facturascripts/facturascripts,https://github.com/advisories/GHSA-2p5x-4jr6-x5jg,,facturascripts/facturascripts,Packagist,FacturaScripts: CSV formula injection in CSVExport allows authenticated low-priv users to plant payloads that execute when an admin opens the export,True
CVE-2026-45693,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-cv65-7cg8-r623;osv:Packagist:facturascripts/facturascripts,https://github.com/advisories/GHSA-cv65-7cg8-r623,,facturascripts/facturascripts,Packagist,FacturaScripts: Unauthenticated Path Traversal in Static File Controllers Reads Private MyFiles Documents,True
CVE-2026-45262,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-5qmh-x653-g8qj;osv:Packagist:facturascripts/facturascripts,https://github.com/advisories/GHSA-5qmh-x653-g8qj,,facturascripts/facturascripts,Packagist,FacturaScripts: Authenticated SQL injection in the FacturaScripts REST API filter parameter via parenthesis bypass in `Where::sqlColumn`,True
CVE-2026-44300,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-wmj8-9953-vff5;osv:Go:github.com/opencost/opencost,https://github.com/advisories/GHSA-wmj8-9953-vff5,,github.com/opencost/opencost,Go,OpenCost ServiceKey Endpoint Unauthorized Credential Overwrite/Injection,True
CVE-2026-52828,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-rw46-qg69-vg6h;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-rw46-qg69-vg6h,,kimai/kimai,Packagist,Kimai: ExportTemplate CRUD Missing Authorization Check Allows Unauthorized TEAMLEAD Access,True
CVE-2026-52827,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-v8hx-4vx8-wc96;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-v8hx-4vx8-wc96,,kimai/kimai,Packagist,"Kimai: Pre-2FA KIMAI_SESSION cookie grants full authenticated REST API access, bypassing TOTP",True
CVE-2026-52826,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-2xgg-2x8h-8xw4;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-2xgg-2x8h-8xw4,,kimai/kimai,Packagist,"Kimai: Improper Authorization in Project, Customer, and Activity Rate Edit Endpoints Allows Cross-Scope Rate Manipulation",True
CVE-2026-52825,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-xv4r-4885-gwpg;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-xv4r-4885-gwpg,,kimai/kimai,Packagist,Kimai has Improper Authorization in Team Member and Team Activity Assignment APIs Which Allows Expansion of Team Scope Beyond Authorized Visibility,True
CVE-2026-52824,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-jr9p-4h4j-6c58;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-jr9p-4h4j-6c58,,kimai/kimai,Packagist,Kimai: Default APP_SECRET in Docker Image Enables Cookie Forgery and Account Takeover,True
CVE-2026-52823,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-r8vr-m544-qh4h;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-r8vr-m544-qh4h,,kimai/kimai,Packagist,Kimai: Login CSRF in the Timesheet Stop and Restart API Endpoints Allows Unauthorized State Changes,True
CVE-2026-52822,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-c6w6-57jj-62vh;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-c6w6-57jj-62vh,,kimai/kimai,Packagist,Improper Authorization in Kimai Timesheet Restart and Duplicate Allows New Timesheets After Project Access Revocation,True
CVE-2026-52821,RESERVED,41,984,2026-07-14,True,True,4.5.1.6,SHOULD,unmeasurable,inferred-owner,False,,,False,False,advisory,2026-07-14,41,"ghsa,osv",2,1,True,ghsa:GHSA-3q6q-26vg-v97x;osv:Packagist:kimai/kimai,https://github.com/advisories/GHSA-3q6q-26vg-v97x,,kimai/kimai,Packagist,Kimai: Improper Authorization Through Activity Creation with Preset Project Allows Creation Under Unauthorized Projects,True
CVE-2026-14957,RESERVED,40,960,2026-07-15,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,True,advisory,2026-07-15,40,"alas,debian,redhat,ubuntu",4,3,False,alas:CVE-2026-14957;debian:libreswan;redhat:CVE-2026-14957;ubuntu:CVE-2026-14957,https://access.redhat.com/security/cve/CVE-2026-14957,Red Hat,libreswan,,"In Libreswan before 5.3.2, when the operating system and Libreswan are running in FIPS mode and at least one CA certificate is loaded, a malformed X.509 certificate payload can cause the pluto daemon to abort on an assertion.",True
