cve_id,state,days_public,hours_public,public_date,clock_known,past_expectation,rule,rule_strength,rule_certainty,rule_basis,self_disclosed,own_feed_date,earliest_other_date,owner_nameable,veto_evaluated,clock_origin,advisory_date,advisory_days_public,sources,feed_count,refs,advisory_url,source_urls,vendor,package,ecosystem,description,state_verified_this_run
CVE-2026-49456,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,"ghsa,osv",2,ghsa:GHSA-43fc-v873-qw85;osv:npm:waku,https://github.com/advisories/GHSA-43fc-v873-qw85,"{'ghsa': 'https://github.com/advisories/GHSA-43fc-v873-qw85', 'osv': 'https://osv.dev/list?q=CVE-2026-49456'}",,waku,npm,Waku has an Open Redirect via `unstable_redirect` Helper,True
CVE-2026-49455,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,"ghsa,osv",2,ghsa:GHSA-75w3-gmqx-993q;osv:npm:waku,https://github.com/advisories/GHSA-75w3-gmqx-993q,"{'ghsa': 'https://github.com/advisories/GHSA-75w3-gmqx-993q', 'osv': 'https://osv.dev/list?q=CVE-2026-49455'}",,waku,npm,Waku: Cross-Origin CSRF on RSC Server Action Dispatch,True
CVE-2026-53649,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,"ghsa,osv",2,ghsa:GHSA-xqhv-chqm-fhcc;osv:Go:github.com/BishopFox/joro,https://github.com/advisories/GHSA-xqhv-chqm-fhcc,"{'ghsa': 'https://github.com/advisories/GHSA-xqhv-chqm-fhcc', 'osv': 'https://osv.dev/list?q=CVE-2026-53649'}",,github.com/BishopFox/joro,Go,Joro: Unauthenticated Cross-Origin Plugin Upload Leads to RCE,True
CVE-2026-49833,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,"ghsa,osv",2,ghsa:GHSA-9qm4-rh6w-pq5x;osv:Maven:org.dspace:dspace-api,https://github.com/advisories/GHSA-9qm4-rh6w-pq5x,"{'ghsa': 'https://github.com/advisories/GHSA-9qm4-rh6w-pq5x', 'osv': 'https://osv.dev/list?q=CVE-2026-49833'}",,org.dspace,Maven,DSpace: Path Traversal is possible through LDN message generation,True
CVE-2026-49830,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,"ghsa,osv",2,ghsa:GHSA-c827-pw3m-67w7;osv:Maven:org.dspace:dspace-api,https://github.com/advisories/GHSA-c827-pw3m-67w7,"{'ghsa': 'https://github.com/advisories/GHSA-c827-pw3m-67w7', 'osv': 'https://osv.dev/list?q=CVE-2026-49830'}",,org.dspace,Maven,DSpace: ORE resource URI does not validate scheme for non-web resources,True
CVE-2026-49831,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,"ghsa,osv",2,ghsa:GHSA-v66x-68f2-pxf5;osv:Maven:org.dspace:dspace-api,https://github.com/advisories/GHSA-v66x-68f2-pxf5,"{'ghsa': 'https://github.com/advisories/GHSA-v66x-68f2-pxf5', 'osv': 'https://osv.dev/list?q=CVE-2026-49831'}",,org.dspace,Maven,DSpace has a possible Path Traversal Vulnerability in its Curation Task Reporter output path,True
CVE-2026-49832,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,"ghsa,osv",2,ghsa:GHSA-9x82-rm84-c6x7;osv:Maven:org.dspace:dspace-api,https://github.com/advisories/GHSA-9x82-rm84-c6x7,"{'ghsa': 'https://github.com/advisories/GHSA-9x82-rm84-c6x7', 'osv': 'https://osv.dev/list?q=CVE-2026-49832'}",,org.dspace,Maven,DSpace has possible Remote Code Execution (RCE) through Velocity Templates used by LDN,True
CVE-2026-52831,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,"ghsa,osv",2,ghsa:GHSA-v5px-423j-pf7p;osv:Go:github.com/nuclio/nuclio,https://github.com/advisories/GHSA-v5px-423j-pf7p,"{'ghsa': 'https://github.com/advisories/GHSA-v5px-423j-pf7p', 'osv': 'https://osv.dev/list?q=CVE-2026-52831'}",,github.com/nuclio/nuclio,Go,Nuclio: Unsanitized cron trigger event headers/body injected into CronJob shell command leads to persistent RCE,True
CVE-2026-53600,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,"ghsa,osv",2,ghsa:GHSA-35rm-7j9c-2f7m;osv:crates.io:async-tar,https://github.com/advisories/GHSA-35rm-7j9c-2f7m,"{'ghsa': 'https://github.com/advisories/GHSA-35rm-7j9c-2f7m', 'osv': 'https://osv.dev/list?q=CVE-2026-53600'}",,async-tar,crates.io,async-tar PAX extension-header desync enables tar entry/content smuggling,True
CVE-2026-77239,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:ArnasDon/wacrm	GHSA-34q7-fv77-625j,https://github.com/ArnasDon/wacrm/security/advisories/GHSA-34q7-fv77-625j,{'ghsa-repos': 'https://github.com/ArnasDon/wacrm/security/advisories/GHSA-34q7-fv77-625j'},,,,ArnasDon/wacrm repository advisory GHSA-34q7-fv77-625j,True
CVE-2026-77240,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:ArnasDon/wacrm	GHSA-fg5p-2qc3-jmxr,https://github.com/ArnasDon/wacrm/security/advisories/GHSA-fg5p-2qc3-jmxr,{'ghsa-repos': 'https://github.com/ArnasDon/wacrm/security/advisories/GHSA-fg5p-2qc3-jmxr'},,,,ArnasDon/wacrm repository advisory GHSA-fg5p-2qc3-jmxr,True
CVE-2026-75506,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:OliveTin/OliveTin	GHSA-vc6p-m6vx-6cwq,https://github.com/OliveTin/OliveTin/security/advisories/GHSA-vc6p-m6vx-6cwq,{'ghsa-repos': 'https://github.com/OliveTin/OliveTin/security/advisories/GHSA-vc6p-m6vx-6cwq'},,,,OliveTin/OliveTin repository advisory GHSA-vc6p-m6vx-6cwq,True
CVE-2026-61584,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-6qwh-9m43-gx3q,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-6qwh-9m43-gx3q,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-6qwh-9m43-gx3q'},,,,chamilo/chamilo-lms repository advisory GHSA-6qwh-9m43-gx3q,True
CVE-2026-55504,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-ppw9-gf4r-5c39,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-ppw9-gf4r-5c39,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-ppw9-gf4r-5c39'},,,,chamilo/chamilo-lms repository advisory GHSA-ppw9-gf4r-5c39,True
CVE-2026-54747,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:chamilo/chamilo-lms	GHSA-jv7g-9ff9-6cc5,https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-jv7g-9ff9-6cc5,{'ghsa-repos': 'https://github.com/chamilo/chamilo-lms/security/advisories/GHSA-jv7g-9ff9-6cc5'},,,,chamilo/chamilo-lms repository advisory GHSA-jv7g-9ff9-6cc5,True
CVE-2026-69131,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:django-cms/django-filer	GHSA-vf85-8ff2-3r9w,https://github.com/django-cms/django-filer/security/advisories/GHSA-vf85-8ff2-3r9w,{'ghsa-repos': 'https://github.com/django-cms/django-filer/security/advisories/GHSA-vf85-8ff2-3r9w'},,,,django-cms/django-filer repository advisory GHSA-vf85-8ff2-3r9w,True
CVE-2026-69138,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:django-cms/djangocms-versioning	GHSA-5g9x-qwh5-33x4,https://github.com/django-cms/djangocms-versioning/security/advisories/GHSA-5g9x-qwh5-33x4,{'ghsa-repos': 'https://github.com/django-cms/djangocms-versioning/security/advisories/GHSA-5g9x-qwh5-33x4'},,,,django-cms/djangocms-versioning repository advisory GHSA-5g9x-qwh5-33x4,True
CVE-2026-71863,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:freedomofpress/securedrop	GHSA-rqwh-4873-322p,https://github.com/freedomofpress/securedrop/security/advisories/GHSA-rqwh-4873-322p,{'ghsa-repos': 'https://github.com/freedomofpress/securedrop/security/advisories/GHSA-rqwh-4873-322p'},,,,freedomofpress/securedrop repository advisory GHSA-rqwh-4873-322p,True
CVE-2026-73971,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:music-assistant/server	GHSA-cjp7-8r57-vc8f,https://github.com/music-assistant/server/security/advisories/GHSA-cjp7-8r57-vc8f,{'ghsa-repos': 'https://github.com/music-assistant/server/security/advisories/GHSA-cjp7-8r57-vc8f'},,,,music-assistant/server repository advisory GHSA-cjp7-8r57-vc8f,True
CVE-2026-61657,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:ndsev/zserio	GHSA-m257-f4fp-gr9f,https://github.com/ndsev/zserio/security/advisories/GHSA-m257-f4fp-gr9f,{'ghsa-repos': 'https://github.com/ndsev/zserio/security/advisories/GHSA-m257-f4fp-gr9f'},,,,ndsev/zserio repository advisory GHSA-m257-f4fp-gr9f,True
CVE-2026-75510,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:novuhq/novu	GHSA-8gr3-5j6f-25gp,https://github.com/novuhq/novu/security/advisories/GHSA-8gr3-5j6f-25gp,{'ghsa-repos': 'https://github.com/novuhq/novu/security/advisories/GHSA-8gr3-5j6f-25gp'},,,,novuhq/novu repository advisory GHSA-8gr3-5j6f-25gp,True
CVE-2026-75517,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:novuhq/novu	GHSA-jh6r-hjhp-wh2h,https://github.com/novuhq/novu/security/advisories/GHSA-jh6r-hjhp-wh2h,{'ghsa-repos': 'https://github.com/novuhq/novu/security/advisories/GHSA-jh6r-hjhp-wh2h'},,,,novuhq/novu repository advisory GHSA-jh6r-hjhp-wh2h,True
CVE-2026-75511,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:novuhq/novu	GHSA-pg9q-8v57-hqph,https://github.com/novuhq/novu/security/advisories/GHSA-pg9q-8v57-hqph,{'ghsa-repos': 'https://github.com/novuhq/novu/security/advisories/GHSA-pg9q-8v57-hqph'},,,,novuhq/novu repository advisory GHSA-pg9q-8v57-hqph,True
CVE-2026-75524,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:open-reception/appointment-booking-software	GHSA-q452-m9pf-qj9j,https://github.com/open-reception/appointment-booking-software/security/advisories/GHSA-q452-m9pf-qj9j,{'ghsa-repos': 'https://github.com/open-reception/appointment-booking-software/security/advisories/GHSA-q452-m9pf-qj9j'},,,,open-reception/appointment-booking-software repository advisory GHSA-q452-m9pf-qj9j,True
CVE-2026-75525,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:open-reception/appointment-booking-software	GHSA-qc72-9fg9-h66h,https://github.com/open-reception/appointment-booking-software/security/advisories/GHSA-qc72-9fg9-h66h,{'ghsa-repos': 'https://github.com/open-reception/appointment-booking-software/security/advisories/GHSA-qc72-9fg9-h66h'},,,,open-reception/appointment-booking-software repository advisory GHSA-qc72-9fg9-h66h,True
CVE-2025-64441,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:owncloud/security-advisories	GHSA-rm46-prxr-79cr,https://github.com/owncloud/security-advisories/security/advisories/GHSA-rm46-prxr-79cr,{'ghsa-repos': 'https://github.com/owncloud/security-advisories/security/advisories/GHSA-rm46-prxr-79cr'},,,,owncloud/security-advisories repository advisory GHSA-rm46-prxr-79cr,True
CVE-2026-75597,RESERVED,50,1200,2026-07-08,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-08,50,ghsa-repos,1,ghsa-repos:pyload/pyload	GHSA-j92p-c242-7hfx,https://github.com/pyload/pyload/security/advisories/GHSA-j92p-c242-7hfx,{'ghsa-repos': 'https://github.com/pyload/pyload/security/advisories/GHSA-j92p-c242-7hfx'},,,,pyload/pyload repository advisory GHSA-j92p-c242-7hfx,True
CVE-2026-49837,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,"debian,ghsa,osv",3,debian:gobgp;ghsa:GHSA-gjrg-jjr3-56cm;osv:Go:github.com/osrg/gobgp/v4,https://security-tracker.debian.org/tracker/CVE-2026-49837,"{'debian': 'https://security-tracker.debian.org/tracker/CVE-2026-49837', 'ghsa': 'https://github.com/advisories/GHSA-gjrg-jjr3-56cm', 'osv': 'https://osv.dev/list?q=CVE-2026-49837'}",Debian,gobgp,Go,GoBGP: BGP OPEN capability parser may read capability values outside declared CapLen boundaries,True
CVE-2026-49838,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,"debian,ghsa,osv",3,debian:gobgp;ghsa:GHSA-frrj-87jh-2772;osv:Go:github.com/osrg/gobgp/v4,https://security-tracker.debian.org/tracker/CVE-2026-49838,"{'debian': 'https://security-tracker.debian.org/tracker/CVE-2026-49838', 'ghsa': 'https://github.com/advisories/GHSA-frrj-87jh-2772', 'osv': 'https://osv.dev/list?q=CVE-2026-49838'}",Debian,gobgp,Go,GoBGP confederation validation panics on empty AS_PATH attribute,True
CVE-2026-49836,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,"ghsa,osv",2,ghsa:GHSA-2rmg-vrx8-9j2f;osv:PyPI:psd-tools,https://github.com/advisories/GHSA-2rmg-vrx8-9j2f,"{'ghsa': 'https://github.com/advisories/GHSA-2rmg-vrx8-9j2f', 'osv': 'https://osv.dev/list?q=CVE-2026-49836'}",,psd-tools,PyPI,psd-tools vulnerable to arbitrary file write via smart-object filename,True
CVE-2026-55252,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,"ghsa,osv",2,ghsa:GHSA-h5g6-xmh4-hc37;osv:Go:github.com/openrundev/openrun,https://github.com/advisories/GHSA-h5g6-xmh4-hc37,"{'ghsa': 'https://github.com/advisories/GHSA-h5g6-xmh4-hc37', 'osv': 'https://osv.dev/list?q=CVE-2026-55252'}",,github.com/openrundev/openrun,Go,OpenRun: Redirect URL validation bypass using //host paths leads to Open Redirect,True
CVE-2026-53639,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,"ghsa,osv",2,ghsa:GHSA-mr9r-h354-966r;osv:Packagist:sylius/sylius,https://github.com/advisories/GHSA-mr9r-h354-966r,"{'ghsa': 'https://github.com/advisories/GHSA-mr9r-h354-966r', 'osv': 'https://osv.dev/list?q=CVE-2026-53639'}",,sylius/sylius,Packagist,Sylius: IDOR on Shop Payment Request API endpoints,True
CVE-2026-53638,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,"ghsa,osv",2,ghsa:GHSA-6955-hrm5-c4qp;osv:Packagist:sylius/sylius,https://github.com/advisories/GHSA-6955-hrm5-c4qp,"{'ghsa': 'https://github.com/advisories/GHSA-6955-hrm5-c4qp', 'osv': 'https://osv.dev/list?q=CVE-2026-53638'}",,sylius/sylius,Packagist,Sylius: Channel-based payment method restriction bypass on shop account orders API endpoint,True
CVE-2026-53637,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,"ghsa,osv",2,ghsa:GHSA-5597-7rmh-97q5;osv:Packagist:sylius/sylius,https://github.com/advisories/GHSA-5597-7rmh-97q5,"{'ghsa': 'https://github.com/advisories/GHSA-5597-7rmh-97q5', 'osv': 'https://osv.dev/list?q=CVE-2026-53637'}",,sylius/sylius,Packagist,Sylius: Cart FormComponent allows modification or deletion of an already-completed order,True
CVE-2026-53769,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,"ghsa,osv",2,ghsa:GHSA-pqpw-cvm4-8mv9;osv:RubyGems:avo,https://github.com/advisories/GHSA-pqpw-cvm4-8mv9,"{'ghsa': 'https://github.com/advisories/GHSA-pqpw-cvm4-8mv9', 'osv': 'https://osv.dev/list?q=CVE-2026-53769'}",,avo,RubyGems,Avo: Direct attachment upload endpoint lacks upload authorization and bypasses field-level upload policy,True
CVE-2026-53932,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,"ghsa,osv",2,ghsa:GHSA-w9mx-xmg4-gc4r;osv:Packagist:wnx/laravel-backup-restore,https://github.com/advisories/GHSA-w9mx-xmg4-gc4r,"{'ghsa': 'https://github.com/advisories/GHSA-w9mx-xmg4-gc4r', 'osv': 'https://osv.dev/list?q=CVE-2026-53932'}",,wnx/laravel-backup-restore,Packagist,laravel-backup-restore has an OS Command Injection during database restore,True
CVE-2026-53602,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,"ghsa,osv",2,ghsa:GHSA-339v-266x-79xr;osv:Go:github.com/forgekeep/nebula-mesh,https://github.com/advisories/GHSA-339v-266x-79xr,"{'ghsa': 'https://github.com/advisories/GHSA-339v-266x-79xr', 'osv': 'https://osv.dev/list?q=CVE-2026-53602'}",,github.com/forgekeep/nebula-mesh,Go,nebula-mesh: Host revocation is not durable - blocked/offboarded hosts can regain a valid certificate,True
CVE-2026-53720,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,"ghsa,osv",2,ghsa:GHSA-8f95-v3jq-cj86;osv:PyPI:pymonocypher,https://github.com/advisories/GHSA-8f95-v3jq-cj86,"{'ghsa': 'https://github.com/advisories/GHSA-8f95-v3jq-cj86', 'osv': 'https://osv.dev/list?q=CVE-2026-53720'}",,pymonocypher,PyPI,pymonocypher: Potential heap buffer overflow on nb_blocks in argon2i_32 when provided buffer is too small,True
CVE-2026-75600,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:FreePBX/security-reporting	GHSA-79rg-3xp6-rqq6,https://github.com/FreePBX/security-reporting/security/advisories/GHSA-79rg-3xp6-rqq6,{'ghsa-repos': 'https://github.com/FreePBX/security-reporting/security/advisories/GHSA-79rg-3xp6-rqq6'},,,,FreePBX/security-reporting repository advisory GHSA-79rg-3xp6-rqq6,True
CVE-2026-75602,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:OpenListTeam/OpenList	GHSA-h6cj-26g5-67fv,https://github.com/OpenListTeam/OpenList/security/advisories/GHSA-h6cj-26g5-67fv,{'ghsa-repos': 'https://github.com/OpenListTeam/OpenList/security/advisories/GHSA-h6cj-26g5-67fv'},,,,OpenListTeam/OpenList repository advisory GHSA-h6cj-26g5-67fv,True
CVE-2026-76099,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:docker/mcp-gateway	GHSA-mqq5-qh4g-2g8g,https://github.com/docker/mcp-gateway/security/advisories/GHSA-mqq5-qh4g-2g8g,{'ghsa-repos': 'https://github.com/docker/mcp-gateway/security/advisories/GHSA-mqq5-qh4g-2g8g'},,,,docker/mcp-gateway repository advisory GHSA-mqq5-qh4g-2g8g,True
CVE-2026-76097,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:docker/mcp-gateway	GHSA-m5m2-mrxf-7j7q,https://github.com/docker/mcp-gateway/security/advisories/GHSA-m5m2-mrxf-7j7q,{'ghsa-repos': 'https://github.com/docker/mcp-gateway/security/advisories/GHSA-m5m2-mrxf-7j7q'},,,,docker/mcp-gateway repository advisory GHSA-m5m2-mrxf-7j7q,True
CVE-2026-76095,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:docker/mcp-gateway	GHSA-6pq5-p7fc-7xhq,https://github.com/docker/mcp-gateway/security/advisories/GHSA-6pq5-p7fc-7xhq,{'ghsa-repos': 'https://github.com/docker/mcp-gateway/security/advisories/GHSA-6pq5-p7fc-7xhq'},,,,docker/mcp-gateway repository advisory GHSA-6pq5-p7fc-7xhq,True
CVE-2026-76094,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:docker/mcp-gateway	GHSA-6m8f-w97w-99h7,https://github.com/docker/mcp-gateway/security/advisories/GHSA-6m8f-w97w-99h7,{'ghsa-repos': 'https://github.com/docker/mcp-gateway/security/advisories/GHSA-6m8f-w97w-99h7'},,,,docker/mcp-gateway repository advisory GHSA-6m8f-w97w-99h7,True
CVE-2026-76093,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:docker/mcp-gateway	GHSA-625j-rw87-4ghr,https://github.com/docker/mcp-gateway/security/advisories/GHSA-625j-rw87-4ghr,{'ghsa-repos': 'https://github.com/docker/mcp-gateway/security/advisories/GHSA-625j-rw87-4ghr'},,,,docker/mcp-gateway repository advisory GHSA-625j-rw87-4ghr,True
CVE-2026-76092,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:docker/mcp-gateway	GHSA-g879-4j4f-6vj7,https://github.com/docker/mcp-gateway/security/advisories/GHSA-g879-4j4f-6vj7,{'ghsa-repos': 'https://github.com/docker/mcp-gateway/security/advisories/GHSA-g879-4j4f-6vj7'},,,,docker/mcp-gateway repository advisory GHSA-g879-4j4f-6vj7,True
CVE-2026-48728,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:glpi-project/glpi-inventory-plugin	GHSA-xj72-9f7x-f4hm,https://github.com/glpi-project/glpi-inventory-plugin/security/advisories/GHSA-xj72-9f7x-f4hm,{'ghsa-repos': 'https://github.com/glpi-project/glpi-inventory-plugin/security/advisories/GHSA-xj72-9f7x-f4hm'},,,,glpi-project/glpi-inventory-plugin repository advisory GHSA-xj72-9f7x-f4hm,True
CVE-2026-76812,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:ondata/ckan-mcp-server	GHSA-vmrr-v4xp-42cx,https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-vmrr-v4xp-42cx,{'ghsa-repos': 'https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-vmrr-v4xp-42cx'},,,,ondata/ckan-mcp-server repository advisory GHSA-vmrr-v4xp-42cx,True
CVE-2026-76896,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:ondata/ckan-mcp-server	GHSA-3369-fmrv-vh4j,https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-3369-fmrv-vh4j,{'ghsa-repos': 'https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-3369-fmrv-vh4j'},,,,ondata/ckan-mcp-server repository advisory GHSA-3369-fmrv-vh4j,True
CVE-2026-76894,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:ondata/ckan-mcp-server	GHSA-vqff-r82h-9crc,https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-vqff-r82h-9crc,{'ghsa-repos': 'https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-vqff-r82h-9crc'},,,,ondata/ckan-mcp-server repository advisory GHSA-vqff-r82h-9crc,True
CVE-2026-76811,RESERVED,49,1176,2026-07-09,True,True,4.5.1.6,SHOULD,unmeasurable,unattributed,False,,,False,False,advisory,2026-07-09,49,ghsa-repos,1,ghsa-repos:ondata/ckan-mcp-server	GHSA-38f8-m897-jm7w,https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-38f8-m897-jm7w,{'ghsa-repos': 'https://github.com/ondata/ckan-mcp-server/security/advisories/GHSA-38f8-m897-jm7w'},,,,ondata/ckan-mcp-server repository advisory GHSA-38f8-m897-jm7w,True
